,FIPS,exposure1,exposure2,exposure3,exposure4
0,17031842600,0.000413444308788113,0.00024362252649266528,0.00042688328342621585,0.0003342401667720121
0,17031842800,0.0002708531231804501,0.00015960050912556623,0.0002794165416571019,0.0002186637781341118
0,17031842900,0.0002718671897550724,0.00016019804900140847,0.00028027096844602444,0.0002193353895108651
0,17031843000,0.00010008493369042043,5.897516035710417e-05,0.00010333818656373797,8.091151387742496e-05
0,17031843100,7.61680491448799e-05,4.488210909248002e-05,7.864388557298834e-05,6.157642252594316e-05
0,17031843200,0.00010042300379323183,5.917436854748898e-05,0.00010359802424736507,8.107299322657133e-05
0,17031843300,3.537101070091387e-05,2.084240805445929e-05,3.648133116291901e-05,2.854553690777852e-05
0,17031843400,3.513837076552298e-05,2.0705324709451624e-05,3.7497953049509954e-05,2.825312717342392e-05
0,17031843500,0.002042734053886153,0.001203683351257334,0.002123665495317442,0.0016634126278241082
0,17031843600,0.00023799343518967567,0.00014023790081795957,0.0002457293930238134,0.00019240067834434406
0,17031843700,0.00010976087195989022,6.467671792432511e-05,0.00011332864044326504,8.873381824132586e-05
0,17031843800,3.732400319667491e-05,2.1993211091108136e-05,3.853721697587256e-05,3.0173788314133356e-05
0,17031843900,0.0005271275976833713,0.0003106105330317814,0.000544027019467442,0.00042601508940883127
0,17043840000,0.00024394322335844393,0.00010149634813518525,0.00017665815065441196,0.00019413539797534976
0,17043840101,0.00036662515301349124,0.00015254006097433466,0.0002641621727121502,0.0002909100718114298
0,17043840102,0.0005719906168696503,0.0002379855360628603,0.00041299446396996496,0.0004544903302413196
0,17043840103,0.0005744668183280783,0.0002390157979484639,0.0004135778899825521,0.000455245054382757
0,17043840104,0.0006728672772606978,0.0002799568296319391,0.0004836107558706147,0.0005338566694768652
0,17043840201,0.0008061317957017118,0.00033540359208568545,0.0005914842696785336,0.0006480005588946729
0,17043840202,0.00024336268354646626,0.00010125480557437257,0.0001751734826643678,0.00019320833189115838
0,17043840303,0.0004110556940977089,0.0001710260742508428,0.00029656618168372547,0.0003267236262891969
0,17043840304,0.00027428466903081384,0.00011412037552356911,0.00019698506841410592,0.00021802432606852357
0,17043840600,0.0003567005226482282,0.0001484107651291877,0.00025696366942928964,0.00028390266346665254
0,17043840703,0.0006279529292920297,0.0002612695210240891,0.00045372469997967684,0.0004981894566507463
0,17043840704,0.00030933098318030336,0.00012870193615394934,0.0002222512317514459,0.0002458872953373896
0,17043840705,0.00024032105886408146,9.998929061802446e-05,0.000173415012004861,0.00019127922568850186
0,17043840706,0.0001492875686114503,6.211340010777385e-05,0.00010826736942651204,0.00011919036271259775
0,17043840801,0.0001081932794130445,4.5015485988959676e-05,7.787105361469836e-05,8.599214480131945e-05
0,17043840802,0.0006196092382018351,0.00025779799939719655,0.0004460915450009424,0.0004920845992071284
0,17043840901,0.0005013707277913276,0.00020860303980622228,0.00036274898590588886,0.0003972475345871904
0,17043840904,0.001125730437514214,0.00046837754629662243,0.0008102964744270296,0.0008948053982124472
0,17043840906,0.0003372263298149255,0.0001403082262340762,0.0002425520601861422,0.0002680081498692834
0,17043840907,0.0005147651560218183,0.00021417599867770587,0.0003719938634904306,0.00040824329612131115
0,17043840908,0.0005096294442362772,0.00021203920641870832,0.0003664682568382496,0.00040575207009892737
0,17043840910,0.0004348106136736709,0.000180909675664367,0.0003122719897548471,0.00034498700083834154
0,17043840911,0.0003168652147624605,0.0001318366696426114,0.00022752257412407458,0.00025201704884849886
0,17043841002,0.00011374445943686759,4.732514022941034e-05,8.207333113310935e-05,9.018369160875643e-05
0,17043841003,0.00023579201376947056,9.81049114116091e-05,0.00017069609049125554,0.00018668331904744972
0,17043841004,0.0001270202536466832,5.284873958314458e-05,9.214389895364178e-05,0.00010100087483204791
0,17043841102,0.0013188563795541752,0.0005487305791760042,0.0009550915083122126,0.0010461333636568831
0,17043841103,0.00027406291964263737,0.00011402811326355905,0.00019771731415054982,0.0002173152113990739
0,17043841104,0.0002444429508993006,0.00010170426750167234,0.00017678135039122866,0.00019434889252082185
0,17043841108,0.0005077480494740266,0.0002112564230515777,0.0003675254603943347,0.00040305938431886866
0,17043841109,0.0004535408193528074,0.0001887026672059271,0.00032631765100378323,0.0003593782280854331
0,17043841110,0.00022815174729078365,9.492606046551453e-05,0.00016382224100897598,0.00018144072157788755
0,17043841111,0.0002944166664254203,0.0001224966041725496,0.00021258319433000277,0.00023353618478205284
0,17043841112,0.00026420824244780596,0.00010992792251607227,0.00019060917023051185,0.0002096639504156248
0,17043841113,0.00036920325843898573,0.00015361272158032587,0.00026634418818716015,0.0002935628873440903
0,17043841114,0.0005980653765870371,0.0002488343428195391,0.0004313348987079301,0.00047454924254027015
0,17043841204,0.0011351600570196562,0.0004723008852233213,0.0008170958113079026,0.0009028932702515258
0,17043841205,0.0012924971647119985,0.0005377634204685013,0.0009287368523721062,0.00102768318032646
0,17043841206,0.0006902371194001238,0.0002871838208988604,0.0004956080888236577,0.0005488239731664956
0,17043841207,0.00021361847006051482,8.887926586716204e-05,0.0001533258623883519,0.00016991498311215797
0,17043841208,0.0007969724525211311,0.00033159270580097113,0.000572643090355974,0.0006334367887457092
0,17043841209,0.00042520470130594717,0.0001769129873677713,0.0003055194897194739,0.0003378791158192326
0,17043841210,0.0011332641351198527,0.0004715120576161004,0.0008142524459155074,0.0009018508132666908
0,17043841307,0.000965330912263657,0.0004016408448977573,0.0006931467690790335,0.0007667348540303156
0,17043841308,0.00038473686594970555,0.0001600757190516135,0.0002788762825429514,0.0003058738435003694
0,17043841310,0.00038149905446888767,0.0001587285775457792,0.00027676311326995545,0.0003032280754657781
0,17043841312,0.0005709456470066092,0.00023755076020169974,0.0004122569284531199,0.0004549381018520916
0,17043841313,0.0002473795426044554,0.0001029260818645961,0.00017893707320626378,0.00019629362255370813
0,17043841314,0.0011172894706038123,0.0004648655515613678,0.0008116111752173192,0.0008871005207188316
0,17043841315,0.00033631541826365213,0.00013992922740535134,0.00024499405829421354,0.00026771537558410426
0,17043841316,0.0003100766476929164,0.00012901218139840597,0.00022573224109971246,0.0002462508872043737
0,17043841318,0.0003310863041797859,0.00013775357367663577,0.00024002296486617806,0.0002630511119964555
0,17043841320,0.0001440327325331699,5.992704434575782e-05,0.00010378432581836882,0.00011449323870335683
0,17043841321,0.00019316604407180942,8.036971794949524e-05,0.00014012785395909138,0.00015346013120581272
0,17043841322,0.0004887368757019165,0.00020334653039267238,0.00035185545797591884,0.0003867025205868779
0,17043841323,0.0003003131556622656,0.0001249499296477101,0.00021728841408180178,0.0002390544626887686
0,17043841324,0.0002654380428162829,0.00011043959996551036,0.00019097862983814042,0.0002109771109905081
0,17043841325,0.0011116705193020117,0.0004625277000333331,0.0008017550511927125,0.0008838759106712242
0,17043841326,0.0002056186545797219,8.555081900203727e-05,0.0001478254995086532,0.0001634799737184168
0,17043841327,0.0003674023801058265,0.00015286343831787247,0.00026638445989675364,0.00029242420642254226
0,17043841401,0.0009952263442384794,0.00041407930139429253,0.0007155209914293326,0.0007927159105872339
0,17043841403,0.00024936234382486034,0.00010375105695584246,0.00017875587289977932,0.00019841154933088895
0,17043841404,0.00020861878418141171,8.679906928877057e-05,0.00014885247460669218,0.00016598956467171868
0,17043841501,0.0010120765544760087,0.0004210900917777015,0.0007277710882140628,0.0008059717283063021
0,17043841503,0.0005589048066060603,0.0002325409824660888,0.00040092596491943125,0.0004452262312559247
0,17043841504,0.00030557453310351877,0.00012713900704488607,0.000220172885571418,0.00024377523553778188
0,17043841603,0.0005167620054415052,0.00021500681873937345,0.0003729138482089012,0.0004104005059166226
0,17043841604,0.0005740182093069678,0.00023882914723213555,0.00041400250176261075,0.00045673409461349546
0,17043841605,0.0005031845106366468,0.00020935769219039465,0.0003631069564782728,0.0004006514544089153
0,17043841606,0.00020585118727590526,8.564756782399559e-05,0.00014738290731146366,0.00016290796719871237
0,17043841607,0.0007040781179805623,0.000292942582266028,0.0005052667660200095,0.0005593792993086907
0,17043841703,0.0027347182096314543,0.0011378217752273392,0.001969217638151438,0.0021721554102539595
0,17043841704,0.0008529116583976825,0.00035486707692670457,0.0006121993567624536,0.0006785890677072656
0,17043841705,0.0011942424607716668,0.0004968830324021606,0.0008577687409596103,0.0009476310407753543
0,17043841706,0.0005738550659289006,0.00023876126890836672,0.00041485986662717205,0.0004562207873702593
0,17043841801,0.0007840454791114698,0.0003262142387320442,0.0005629071172382106,0.0006243121860355503
0,17043841802,0.0006921014389731616,0.0002879594998696285,0.0004969305959952231,0.0005511958975761342
0,17043841901,0.00012493509706593738,5.198117796236222e-05,8.963027961762478e-05,9.916237040293953e-05
0,17043841902,0.0007616071132829431,0.0003168784098520166,0.0005467236624948732,0.0006058330326020728
0,17043842000,0.00016125599758211133,6.709304994888672e-05,0.00011555850387224869,0.00012833028545458717
0,17043842100,0.0006411788306448054,0.0002667723616835751,0.0004599738034527272,0.0005077983749480608
0,17043842200,0.00036029020482678946,0.00014990430787685652,0.0002581712916643314,0.0002870848621948444
0,17043842300,0.0002893780563916643,0.00012040021259805586,0.00021339113126993145,0.00023115321796201492
0,17043842400,0.0006189044337764272,0.0002575047546235,0.0004434387322458833,0.0004915928297014393
0,17043842500,0.00020235055598816513,8.419107607570362e-05,0.00014467979975342412,0.00016047839996918145
0,17043842601,0.00042100826116417514,0.00017516699359227742,0.0003019451723916709,0.00033455388510178225
0,17043842602,0.00043398365384250123,0.00018056560624623514,0.00031110763082945305,0.00034478063015667016
0,17043842603,0.0007319067318877842,0.00030452110716358907,0.0005260863394344566,0.0005804738146978872
0,17043842604,0.0005121631740067967,0.00021309340384763662,0.00036740421964574825,0.0004068420023362082
0,17043842605,0.0004646212781279603,0.00019331286332393126,0.0003333783433821526,0.0003703011049247435
0,17043842702,0.0008765446924855841,0.0003646999659992236,0.0006290764492757969,0.0006965409143399352
0,17043842703,0.00045992518442857514,0.00019135898096382214,0.00033003248880171244,0.0003659083956931924
0,17043842704,0.0009312486268637515,0.0003874603833273669,0.0006686483977771481,0.0007384029095390723
0,17043842706,0.0004219276702092455,0.00017554952793462277,0.0003027761412122046,0.0003356166537158489
0,17043842708,0.00011441725015121643,4.7605065203859675e-05,8.200310810252298e-05,9.042336857818713e-05
0,17043842709,0.0002667746158635683,0.00011099570183810025,0.0001913601034115218,0.00021219302564555036
0,17043842710,0.00040376173231960544,0.00016799130872744352,0.00029000413923543455,0.0003209958974046863
0,17043842711,0.00016172767312705393,6.728929784894028e-05,0.00011570023149808126,0.00012799773977041634
0,17043842800,0.00034263777544056584,0.00014255974181861728,0.0002459989559568286,0.0002724023642265798
0,17043842900,0.0004900052836496128,0.0002038742711221115,0.00035287613411367943,0.0003878916006989406
0,17043843000,0.0002699900904708336,0.0001123335497424847,0.0001940806021712483,0.0002145031685885735
0,17043843100,0.00015757079240706493,6.555976338225617e-05,0.00011402824924711958,0.00012539225298091692
0,17043843200,0.0003052836089559312,0.0001270179635571513,0.0002197974334960069,0.0002423363577992799
0,17043843301,0.0001525589330440799,6.347450183775878e-05,0.00010976353217334684,0.00012040682624858818
0,17043843302,0.00010652605411633449,4.432181113788177e-05,7.66171119108052e-05,8.460854903938095e-05
0,17043843400,0.00022479886577957093,9.353104229516749e-05,0.00016139074659089097,0.00017829791830279901
0,17043843500,0.0005241519897371668,0.00021808153591519705,0.0003768473575827237,0.00041573782266124165
0,17043843601,0.00021213841266448007,8.826346511377423e-05,0.00015230082690700404,0.0001686564997514638
0,17043843602,0.0001615328609396951,6.720824322763546e-05,0.0001161168118317257,0.00012839789372431462
0,17043843700,0.00026454318956273487,0.00011006728243972836,0.00019057037604683857,0.0002101893145998747
0,17043843800,0.00029838909229262735,0.00012414939334704829,0.00021489004977934547,0.0002369644614509998
0,17043843900,0.00022585995100232145,9.397252320079233e-05,0.0001626917872890818,0.00017945796807660195
0,17043844001,0.00015463051963614857,6.433641745503251e-05,0.00011105876686948814,0.00012290927870710276
0,17043844002,0.00023861546511920763,9.927965198111694e-05,0.00017157195409215018,0.00018954971468140017
0,17043844100,0.00025469708238659046,0.00010597065738096289,0.00018276796782036405,0.00020254397678330863
0,17043844201,0.0005230493231753361,0.00021762275445082267,0.00037648097209200807,0.00041556779594329536
0,17043844202,0.0001257857348106357,5.233509894235144e-05,9.037011805914551e-05,9.964182098358415e-05
0,17043844301,0.0008921156066188536,0.0003711784854673846,0.0006416432615370731,0.0007071512987640483
0,17043844304,0.0010739782119402017,0.000446845233034071,0.0007718731984850092,0.0008520280342669432
0,17043844305,0.0005091288337199617,0.0002118309196766348,0.00036604695265184193,0.00040304142960375316
0,17043844306,0.0008781873670872953,0.0003653834261542249,0.0006337964255423938,0.0006980680379882377
0,17043844307,0.00025321423454721203,0.00010535369562049651,0.00018351776018614576,0.00020205170050428622
0,17043844401,0.0002843328792067467,0.00011830108865882767,0.00020425833503812365,0.0002260440788897576
0,17043844402,0.0004035991130345952,0.00016792364846069117,0.00029128713952871393,0.0003207800909097045
0,17043844501,0.00010083962273926959,4.195588348165267e-05,7.235912034897726e-05,8.017650155769109e-05
0,17043844502,0.0001538484081203045,6.401100787160656e-05,0.00011104321263798463,0.00012202216017663853
0,17043844601,0.0001762626336374599,7.333679280200813e-05,0.00012728226904539013,0.0001398388199728378
0,17043844602,0.0005137381034436349,0.00021374867757981502,0.00036918156460702216,0.0004076778571250807
0,17043844701,0.0002882291542543135,0.00011992219410793138,0.00020653713393942074,0.00022679161387755573
0,17043844702,0.0005503503644499432,0.00022898177460113476,0.00039526515391380656,0.0004330084702327966
0,17043844801,0.000204442270034532,8.506136603140079e-05,0.00014680719144945435,0.00016200631897874413
0,17043844802,0.00021797173363733937,9.06905084564605e-05,0.00015656503180493973,0.00017324857471767686
0,17043844901,0.0001210184085992277,5.035157919474201e-05,8.693708223180958e-05,9.578421897400057e-05
0,17043844902,0.000241963159612169,0.00010067251201235737,0.0001737621790885544,0.00019130841095287888
0,17043845000,0.00030958736464720994,0.00012880860762554174,0.00022234269479127328,0.0002454426834341482
0,17043845100,0.0005281110573105585,0.00021972876716510638,0.0003796518078629547,0.00041952895414122134
0,17043845200,0.00013503928768911514,5.618518262785524e-05,9.694728063289963e-05,0.00010676936173380817
0,17043845300,6.949393061381361e-05,2.8914023836185722e-05,4.976694030131507e-05,5.491859163359133e-05
0,17043845401,0.00022471554481474945,9.349637532005731e-05,0.00016162295870235602,0.00017848080782759915
0,17043845402,0.00010708111284078927,4.45527518984289e-05,7.681132660721894e-05,8.481094234345823e-05
0,17043845502,0.0006649968323004772,0.0002766822093712747,0.00047845281861695155,0.0005232344960204247
0,17043845505,0.0006209988755097644,0.00025837617947551696,0.0004459922807132474,0.0004886718246517235
0,17043845506,0.0004003289343168518,0.00016656304006571,0.00028789340610155,0.00031500655707042803
0,17043845507,0.00019517120356973472,8.12039955476436e-05,0.00013999513316647065,0.00015436421390031731
0,17043845508,0.00020420574602039506,8.496295655992326e-05,0.00014657977237747828,0.00016150964400089035
0,17043845509,0.00032097740882122396,0.00013354761153327562,0.00023022120539442653,0.0002525809734692432
0,17043845510,0.0004402057820138764,0.0001831544188327428,0.0003159918297841145,0.0003482185157705587
0,17043845601,0.0005366157555367901,0.00022326727829925693,0.0003858650294303887,0.0004236220930916821
0,17043845602,0.0003659787432439144,0.00015227111219966622,0.00026246184112286945,0.0002905577197091653
0,17043845701,0.00026563598958427484,0.00011052195877753114,0.00019071629837347706,0.00021022906827420756
0,17043845702,0.0003805667884679496,0.0001583406938682454,0.0002724355219434035,0.0003012530120153591
0,17043845703,0.0009212978247385216,0.0003833201983170114,0.0006621931314146531,0.0007260385293262999
0,17043845704,0.0006485470214628046,0.0002698380113462073,0.0004665210535432809,0.0005135811977954799
0,17043845802,0.0002623947977897164,0.0001091734108399232,0.000188696299548139,0.00020759996221820598
0,17043845803,0.000819337396068563,0.0003408979862062332,0.0005882844560003434,0.0006441889844024045
0,17043845805,0.0005840881513309225,0.0002430189022386214,0.0004260926897672563,0.00046157636797048774
0,17043845807,0.0007621220057519757,0.00031709263882123955,0.0005481143208674942,0.0006038230850559355
0,17043845808,0.000234590399409165,9.760496118647583e-05,0.00016821628476072875,0.00018426646293254447
0,17043845809,0.0005457902460078163,0.00022708446684825792,0.0003922131894632375,0.0004305380507217566
0,17043845810,0.0003299558610856198,0.0001372832353567063,0.00023783320056051905,0.00026031672977187636
0,17043845811,0.00020242365185776934,8.42214887419233e-05,0.00014528511776712902,0.00015955336680232695
0,17043845901,0.00023899818224231957,9.943888735494653e-05,0.00017203273210454108,0.00018754687526554661
0,17043845902,0.00015884997282249733,6.609198616338125e-05,0.00011415605855008483,0.0001249752338747414
0,17043846002,0.0005150347829600469,0.00021428818113234478,0.0003690724738574832,0.0004079704613717146
0,17043846003,0.0004529750414418752,0.000188467266562185,0.0003244476534530679,0.00035901569461832083
0,17043846004,0.00027833196675199876,0.00011580431629003379,0.000199377188779282,0.0002203656217331148
0,17043846102,0.0007476482817552972,0.0003110706222660969,0.0005358263823963334,0.0005926096797735738
0,17043846103,0.0007494274524205645,0.00031181087371783954,0.0005371500572740228,0.0005924075946593928
0,17043846104,0.0006219940757142468,0.0002587902479010625,0.00044592168381992625,0.0004929657966317
0,17043846105,0.000300635626568112,0.00012508409865176248,0.00021551861588508424,0.00023848391907343072
0,17043846106,0.0006312249391973008,0.0002626308913129427,0.00045296528213622817,0.0004990087233073496
0,17043846201,0.0014818230476370932,0.0006165353800245633,0.0010630517337026411,0.0011687799481607595
0,17043846202,0.001558501785353158,0.0006484387538943127,0.0011149160716150798,0.0012309680501251194
0,17043846203,0.000521353007533561,0.00021691697611209946,0.00037391000613616366,0.0004133885246090112
0,17043846205,0.0004950191547210404,0.000205960369668997,0.0003543765149893244,0.00038937032983438235
0,17043846206,0.00048657665620319265,0.0002024477376847947,0.00034830263051846766,0.00038651580155238825
0,17043846207,0.0010635693058075799,0.00044251444677160276,0.000760773628854661,0.000842673815749053
0,17043846208,0.0002608800899106527,0.0001085431932175598,0.00018765134176953023,0.0002070598794883656
0,17043846209,0.0002902147180257143,0.00012074831860121407,0.00020818020671912188,0.00022955523808253857
0,17043846304,0.0011621321695465564,0.0004835230494846716,0.0008334385266104213,0.0009179780870969111
0,17043846305,0.0009304918902377134,0.0003871455313590056,0.0006680387203855752,0.0007330232021145165
0,17043846307,0.0007925596918331237,0.00032975670851905794,0.0005699424727103089,0.0006278076099553659
0,17043846308,0.0008250032665863971,0.00034325535919921843,0.0005902832651013339,0.0006490091201733902
0,17043846310,0.001439855789811636,0.0005990742538170414,0.0010305666615872985,0.0011245629465274284
0,17043846311,0.0007162104018959032,0.0002979904064891955,0.0005117816593048625,0.0005600465267979094
0,17043846312,0.0006206461715193713,0.00025822943152939773,0.0004455381561049899,0.0004921848629060834
0,17043846313,0.0009770758493212362,0.00040652750747444404,0.0007007326029151011,0.0007711438079233501
0,17043846314,0.0003156462966047317,0.0001313295199051361,0.0002265316544535278,0.0002502744615616305
0,17043846315,0.00037953387358971515,0.0001579109336698189,0.00027241163127954325,0.00030089588945182184
0,17043846404,0.0011857329807968017,0.0004933425317475918,0.0008516232947620566,0.0009422533061425889
0,17043846405,0.0005836197625438359,0.00024282402184497043,0.00041939582191699977,0.00046115784676432664
0,17043846408,0.00043721954744045086,0.00018191194978726152,0.0003150477305517413,0.000347330811867585
0,17043846409,0.0005702929853699801,0.00023727921024112303,0.0004102282983998105,0.0004508455829656405
0,17043846410,0.001249508772231033,0.0005198774354062773,0.0009062636748301707,0.0009932630394250304
0,17043846411,0.0015626255783861367,0.0006501545217174586,0.0011237684171842208,0.0012366856658917072
0,17043846412,0.0008828769750874488,0.0003673346100389348,0.000634473629804325,0.0007018940129882175
0,17043846413,0.0006536345689175016,0.0002719547640909945,0.00047000038315852085,0.000518499339509269
0,17043846504,0.001429368544566429,0.0005947108733560772,0.0010349710985129482,0.0011353257020929948
0,17043846507,0.00044643895980047544,0.00018574782878243252,0.0003213642058999,0.0003527918117970453
0,17043846509,0.0010519852666234758,0.00043769472824179627,0.0007590159270594856,0.0008358149937547087
0,17043846510,0.000539358923418132,0.00022440861569098626,0.0003885284969615793,0.00042824693884932637
0,17043846511,0.0014338969948719997,0.0005965950050913215,0.001038160405784256,0.0011365783615487034
0,17043846513,0.00022050575126231702,9.174482565168565e-05,0.00015819600348254936,0.00017451282145292124
0,17043846514,0.0009923177695156772,0.00041286914392986955,0.0007148756862909481,0.0007843253565005582
0,17043846515,0.0014415740799188167,0.0005997891749717044,0.0010411184947702282,0.0011412496362498135
0,17043846517,0.0014971777619990877,0.0006229239462365926,0.0010760132891283916,0.0011824545050230768
0,17043846518,0.00047672089917280336,0.0001983470976550354,0.0003439718026194057,0.0003779066698406315
0,17043846519,0.0003813485856543158,0.00015866597267003458,0.0002752668358889277,0.0003033160443416079
0,17043846521,0.0006316094187152111,0.00026279085995836504,0.00045191273312575146,0.0004996554524149671
0,17043846522,0.0006857759043839522,0.0002853276634448704,0.0004929440165636145,0.0005429748762031764
0,17043846523,0.00026990236735683,0.00011229705118517342,0.0001933945587117761,0.00021388719189761917
0,17043846524,0.0007091060456444179,0.00029503452927543246,0.00050756205362767,0.0005579940258074733
0,17043846603,0.000559993736042043,0.0002329940483869514,0.00040282160487774336,0.00044444677287835705
0,17043846604,0.000461740586661151,0.00019211430711908958,0.00033220052322949055,0.0003670076844980717
0,17043846701,0.00045595197875854395,0.00018970586734030654,0.0003276767003967863,0.0003618686337322617
0,17043846702,0.00034685439980792186,0.00014431413355310552,0.0002486258451231385,0.0002759940027140359
0,17077010100,3.121034602902024e-05,2.7761709562489898e-05,4.9138308871133764e-05,8.823019044802686e-05
0,17077010200,4.582846342450293e-05,4.07645749939215e-05,7.224727182849672e-05,0.0001300904765136156
0,17077010300,3.212450417107204e-05,2.8574856357152953e-05,5.3106190639273786e-05,9.326188517477195e-05
0,17077010400,0.0001630491765106299,0.00014503280029264494,0.00025189974834146967,0.00045280936479857506
0,17077010600,0.00020096125126659362,0.00017875572048416853,0.00031715802475103813,0.0005693135716159736
0,17077010700,5.1404163010348896e-05,4.572417884983583e-05,7.992019787401337e-05,0.00014366282643405118
0,17077010800,0.00010698388592260958,9.516253251689035e-05,0.00016716478030651602,0.00030060271837428873
0,17077010900,4.06017807847907e-05,3.6115422905569785e-05,6.291355330236498e-05,0.00011339809336787752
0,17077011000,0.0005018982933523418,0.0004464402489162162,0.0007749867463924583,0.0013911613392819633
0,17077011100,5.52455061137841e-05,4.914106668146336e-05,8.645592545183298e-05,0.00015526886957747938
0,17077011200,0.00026270662818554614,0.00023367844448269625,0.00041411125511668303,0.0007443933129425897
0,17077011400,0.0001085823498125001,9.658437161524572e-05,0.0001710557395612503,0.00030787254673283424
0,17077011600,0.00016346359815082426,0.0001454014297593227,0.00025210895915678505,0.00045317066739855344
0,17077011700,0.00016509058129533167,0.000146848636832224,0.0002574888711569364,0.00046433892667142255
0,17089850101,0.00021635076773550833,0.0005379785856013935,0.0009991883274362901,0.0009057527442949267
0,17089850103,0.0002331980362132659,0.0005798710630895744,0.0010597656469807464,0.0009773485240907
0,17089850105,0.0002917247946687355,0.0007254039080305273,0.0013245066394469078,0.0012231592990747215
0,17089850106,0.00042075323199524295,0.0010462464774460064,0.0019298863407274274,0.0017591223971432735
0,17089850201,8.433753229311703e-05,0.00020971400661554574,0.00038673011775636245,0.00035348987710698526
0,17089850202,0.0003307265800546795,0.0008223858857580608,0.00151166063962514,0.0013867871177074456
0,17089850301,0.0004025095033507608,0.001000881557159466,0.001851223969948027,0.0016823454373390027
0,17089850302,0.00018349048790320806,0.00045626809734345954,0.0008332909789102855,0.0007684823915912415
0,17089850400,2.131988213964136e-05,5.301409446669684e-05,9.59092822566914e-05,8.957909644656295e-05
0,17089850500,4.6666047503845594e-05,0.00011603995906507607,0.00021120293934415768,0.00019616909729670948
0,17089850600,0.0003259244433768207,0.0008104448756804877,0.0014665469498246805,0.0013681582532748436
0,17089850701,0.0027950688596730675,0.006950228129644031,0.01266027254246198,0.0117301171198494
0,17089850702,0.0007130000495028893,0.0017729484493173454,0.0032566340623513433,0.0029846957239738825
0,17089850703,1.4672357651368495e-05,3.648433652137889e-05,6.622744889605428e-05,6.151857022504573e-05
0,17089850800,0.00020148191826292378,0.000501005651821187,0.0009035930958886081,0.0008460701564969422
0,17089851000,0.0003335094546321425,0.0008293057915423523,0.0015042796570213933,0.0013988891657343763
0,17089851101,0.00010871567089960243,0.0002703327724483754,0.0004891021819584287,0.000456588084994465
0,17089851102,5.964256036594049e-05,0.00014830740192491647,0.0002682835385958241,0.0002503118606576128
0,17089851301,8.142612158367618e-05,0.00020247448243005965,0.0003681098068901304,0.0003416971503546845
0,17089851302,5.021944589760854e-05,0.00012487585210101812,0.00022678341897725682,0.0002106790022599127
0,17089851400,0.0001481864420122752,0.000368480931745647,0.00066888003110599,0.00062135953585195
0,17089851500,1.1734597195236506e-05,2.9179290962410937e-05,5.299476007690044e-05,4.9242262342324765e-05
0,17089851600,0.00021302028529923694,0.0005296969961751589,0.0009593921890141533,0.0008936270600577745
0,17089851801,0.00038644167797187234,0.0009609272456425619,0.0017354310755513373,0.0016214561253803444
0,17089851904,0.0005140030567224512,0.0012781218220052194,0.0023093254248765156,0.002156877651764237
0,17089851905,0.0009161104646026072,0.0022780035271428188,0.004116696218230267,0.003847882209212574
0,17089851907,0.0004756822280951597,0.0011828331137664493,0.002136415099886506,0.001997024651427427
0,17089851908,0.00019565915293946564,0.00048652674293729505,0.0008772897021193511,0.0008214122817230408
0,17089851909,0.00018915282979487834,0.0004703480967534748,0.000849856240004723,0.0007941695130688112
0,17089851910,0.00014973289000008843,0.0003723263347913494,0.0006763859095814752,0.0006278344121860409
0,17089852001,5.0195142334052804e-05,0.00012481541877377075,0.00022478230216344962,0.00021050601517493285
0,17089852002,0.00034899634226823385,0.0008678155412096949,0.0015707049343456822,0.00146360206685767
0,17089852003,0.000355525623443836,0.0008840512749147782,0.0015987542933218084,0.0014902769361603361
0,17089852101,0.0002092257358864855,0.000520261456160983,0.0009419180144622824,0.0008788772723087908
0,17089852102,0.0004942884125823698,0.0012290993180357306,0.0022239288256965667,0.0020746344819850817
0,17089852201,8.49919564376374e-05,0.000211341300011994,0.0003812173712795377,0.0003562388098790692
0,17089852202,0.0003747016531825164,0.0009317344584053826,0.0016861018087583708,0.0015718547799811501
0,17089852300,8.670822213977423e-06,2.1560897238781163e-05,3.895914999606997e-05,3.622340023789461e-05
0,17089852401,0.00020610873752845718,0.0005125107170001012,0.0009234249219657128,0.0008643455729805492
0,17089852402,0.00031698696846176033,0.0007882209188904202,0.0014279893671528387,0.0013315427313912837
0,17089852403,9.490284045966555e-05,0.00023598573933632472,0.0004346798920691447,0.0004013047112155819
0,17089852500,0.00026701086209489003,0.0006639501557287096,0.0011991414300098688,0.001118846920460835
0,17089852601,0.0002873156820082194,0.000714440192867003,0.0012883598178419315,0.0012057070861456755
0,17089852606,0.0001500992758525684,0.000373237391150264,0.0006757067722826943,0.0006296905607919458
0,17089852700,0.00025877085054844343,0.0006434605138222117,0.0011626142225608308,0.0010866361570484077
0,17089852803,0.00015814068818931386,0.0003932331955582638,0.0007103369443392472,0.0006639436467288787
0,17089852805,0.0001400095913667251,0.00034814834595910414,0.0006276129582580914,0.0005860803292889155
0,17089852806,0.00019929829644945669,0.0004955758500830521,0.0008942973851207219,0.0008341411819638572
0,17089852807,4.355648277141734e-05,0.00010830770438395172,0.00019676255500940628,0.00018257822602969442
0,17089852808,0.00030031661659403843,0.0007467683628715828,0.0013458618615645997,0.0012585561204463357
0,17089852903,0.0001195172527342642,0.0002971920241094235,0.0005368467991143895,0.0004992371402252524
0,17089852904,1.5594899317376313e-05,3.877833189672229e-05,7.018953301818942e-05,6.501540510317626e-05
