"","X.x","GEOID","countyFIPS","POPULATION","POP_DENSITY","Shape_Area","NUM_WORKERS","EMPLOYMENT_DENSITY","No..Hospitals","No..Populated.Places","Total.Points.of.Interest","exposure_entropy","ALAND","cases1","cases2","cases3","cases4","income","X.y","exposure1","exposure2","exposure3","exposure4","county_pop","estimate_cases1","estimate_cases2","estimate_cases3","estimate_cases4","estimate_cases1_density","estimate_cases2_density","estimate_cases3_density","estimate_cases4_density","pop_density_class","income_class","change12exposure","change23exposure","change34exposure","change12casedensity","change23casedensity","change34casedensity"
"62",61,17143004300,17143,2389,6.11033013483,8.5578386647e-05,170560,2.554962522,0,0,6,1.56117915939724,1614771,3,213,459,5004,47849.756,0,9.85816772942334e-06,2.28893400113055e-06,7.02901133970545e-06,2.91611119742188e-05,186494,0.0384301907836177,2.72854354563686,5.87981918989351,64.1015582270743,0.0616398202157271,4.37642723531662,9.43089249300624,102.815220119833,"2","2",-0.767813445261349,2.07086675991255,3.14867903391955,70,1.15492957746479,9.90196078431373
"63",62,17119400200,17119,4327,2.6517918532122,0.000274926890329,1237055,1.0599059428248,0,1,14,2.44232647826421,12542801,1,512,864,7592,35325.171,0,8.79522793118798e-06,1.47263723915444e-05,3.330427362455e-05,0.000114609928051248,269282,0.016068656649906,8.2271522047519,13.8833193455188,121.993241286087,0.00331806434011483,1.69884894213879,2.86680758985922,25.1907444701518,"2","1",0.674359380650555,1.26153955224389,2.44129793501227,511,0.6875,7.78703703703703
"64",63,17119400600,17119,3061,6.3420534965925,6.4906674893e-05,1237055,1.1380774493365,0,1,14,1.82315942476614,2402899,1,512,864,7592,21262.065,0,3.25228843592769e-06,5.44549965127684e-06,1.22935140043897e-05,4.23503860899443e-05,269282,0.0113672655431852,5.82003995811083,9.82131742931202,86.3002800038621,0.0122523742183295,6.27321559978469,10.5860513246367,93.0200250655574,"2","1",0.674359380650553,1.25755482355181,2.44493739339476,511,0.6875,7.78703703703704
"65",64,17119400801,17119,1905,5.71240364073,6.9060161196e-05,1237055,2.16372398722,0,0,1,1.67388920131823,1333309,1,512,864,7592,75513.929,0,5.65163123913694e-06,9.46286178122674e-06,2.11975499823546e-05,7.28138436728276e-05,269282,0.00707436813452069,3.62207648487459,6.11225406822587,53.7086028772811,0.0137422108966553,7.03601197908751,11.8732702147102,104.330865127407,"2","3",0.67435938065057,1.24007815737182,2.43501224119956,511,0.6875,7.78703703703704
"66",65,17119400802,17119,6188,7.630921691808,7.4818715023e-05,1237055,6.83333282687539,0,0,6,2.49557007157026,3607091,1,512,864,7592,58171.682,0,3.43656399917301e-05,5.75404316922132e-05,0.000128719104940276,0.00044304029681489,269282,0.0229796273052042,11.7655691802646,19.8543979916964,174.46133050111,0.0165000646561118,8.44803310392923,14.2560558628806,125.268490869201,"3","2",0.674359380650557,1.23702014661275,2.44191561167595,511,0.6875,7.78703703703704
"67",66,17143000600,17143,3115,7.4350180189325,5.8324062007e-05,170560,1.0503476152125,0,0,6,1.92045273170791,2191313,3,213,459,5004,16717.827,0,2.24679582179955e-05,5.21675781064832e-06,1.63633363207274e-05,6.80478893046975e-05,186494,0.0501088506868854,3.55772839876886,7.66665415509346,83.5815629457248,0.0592256438395761,4.20502071260991,9.06152350745515,98.788373924413,"3","1",-0.76781344526135,2.13668698349902,3.15855837531746,70,1.15492957746479,9.90196078431373
"68",67,17143000900,17143,2550,5.46970663194,0.000226250155982,170560,30.1927806083,0,0,10,2.96786535299331,2041623,3,213,459,5004,10615.878,0,3.57112217032242e-05,8.29166553277976e-06,2.60389981131803e-05,0.000107098800107963,186494,0.0410200864370972,2.9124261370339,6.27607322487587,68.4215041770781,0.0520380226281158,3.69469960659622,7.96181746210172,86.7994217436972,"2","1",-0.767813445261349,2.14038211143942,3.11301539492612,70,1.15492957746479,9.90196078431372
"69",68,17143001200,17143,1953,5.08029757525,0.000187341847915,170560,28.468395629,0,1,17,1.74390269942785,1509930,3,213,459,5004,5687.886,0,2.49544261133663e-05,5.79408222474272e-06,1.78393485460236e-05,7.3851332537497e-05,186494,0.0314165603182944,2.2305757825989,4.80673372869905,52.4028226109151,0.0538891811040131,3.82613185838493,8.24504470891401,89.8871540814939,"2","1",-0.76781344526135,2.07889116068176,3.13979985574968,70,1.15492957746479,9.90196078431373
"70",69,17073030202,17073,3987,0.1628536256487,0.005625408237992,168173,0.032844758746764,0,4,39,1.28041349562196,261348583,0,69,83,879,71811.419,0,0,0,0,0,50486,0,5.44909479855802,6.5547082359466,69.416729390326,0,0.0540012705110602,0.0649580500350434,0.687929228684375,"1","3",0,0,0,Inf,0.202898550724638,9.59036144578313
"71",70,17073030800,17073,3713,2.08130178736667,0.000802255101474,168173,0.3160203180999,1,1,10,1.43854628585009,22389816,0,69,83,879,32157.976,0,0,0,0,0,50486,0,5.07461474468169,6.10424672186349,64.6461791387711,0,0.587019213946447,0.706124561703697,7.47811433418735,"1","1",0,0,0,Inf,0.202898550724638,9.59036144578313
"72",71,17073030203,17073,4311,0.181659357603533,0.004293528671977,168173,0.01373264597728,0,6,17,2.30624541705594,117023712,0,69,83,879,100451.536,0,0,0,0,0,50486,0,5.89191062868914,7.08737075624926,75.057818008953,0,0.130401337194849,0.156859579524238,1.66119964339525,"1","4",0,0,0,Inf,0.202898550724638,9.59036144578313
"73",72,17073030600,17073,2879,0.399020612929,0.001142155338354,168173,0.066602124211767,0,0,9,1.85590418409643,31903318,0,69,83,879,61633.856,0,0,0,0,0,50486,0,3.93477399675157,4.73313393812146,50.1255991760092,0,0.319435885997393,0.384248964315705,4.06933541727114,"1","2",0,0,0,Inf,0.202898550724637,9.59036144578313
"74",73,17073030300,17073,7146,1.34768419910514,0.000997633133626,168173,0.8021346891744,2,1,31,1.10045045414177,64563334,0,69,83,879,70898.115,0,0,0,0,0,50486,0,9.76654914233649,11.7481678088975,124.417343421939,0,0.391791450525952,0.471285368023971,4.99108239148278,"1","3",0,0,0,Inf,0.202898550724638,9.59036144578313
"75",74,17073031200,17073,3014,0.1626485768306,0.01025020952707,168173,0.047930471240577,0,7,44,2.00121582668035,381804660,0,69,83,879,74692.299,0,0,0,0,0,50486,0,4.11928059263954,4.95507665491423,52.4760527671038,0,0.0279434429504774,0.0336131270273859,0.355975164543038,"1","3",0,0,0,Inf,0.202898550724638,9.59036144578313
"76",75,17073031000,17073,3609,1.74359598405923,0.002866247581274,168173,0.318739186439367,0,1,15,1.84428404939641,80096709,0,69,83,879,66583.768,0,0,0,0,0,50486,0,4.9324763300717,5.93326862892683,62.8354593352613,0,0.159496112316996,0.191857642352328,2.03184177864694,"1","2",0,0,0,Inf,0.202898550724638,9.59036144578313
"77",76,17073030100,17073,5929,2.382120406826,0.000551907730444,168173,0.323082503787869,0,5,18,2.74364554167454,33787721,0,69,83,879,63204.658,0,0,0,0,0,50486,0,8.10325634829458,9.74739531751377,103.228439567405,0,0.621155654211864,0.747187236225866,7.91298289930766,"1","2",0,0,0,Inf,0.202898550724638,9.59036144578313
"78",77,17073030500,17073,2405,0.111731047649767,0.01667047348892,168173,0.033647034477434,0,2,53,2.0030507889556,464285418,0,69,83,879,67546.569,0,0,0,0,0,50486,0,3.28695083785604,3.95386839916016,41.8728954561661,0,0.0183361405290724,0.0220565168683045,0.233586485870358,"1","2",0,0,0,Inf,0.202898550724638,9.59036144578313
"79",78,17073030201,17073,4496,0.1754286759973,0.004681214243057,168173,0.063302492393542,0,7,27,1.60305125857821,173469460,0,69,83,879,83622.031,0,0,0,0,0,50486,0,6.14475300083191,7.39151447926158,78.2788099671196,0,0.0917447386540239,0.110359613163536,1.16874819241865,"1","3",0,0,0,Inf,0.202898550724638,9.59036144578313
"80",79,17143001300,17143,2021,6.52291229584,0.000219643293603,170560,3.39862773257,0,0,10,1.71651445213824,1260722,3,213,459,5004,25963.629,0,2.39484196420996e-06,5.56050104813453e-07,1.70792546570736e-06,7.10315265315043e-06,186494,0.0325104292899503,2.30824047958647,4.9740956813624,54.2273960556372,0.0667887225422983,4.74199930050318,10.2186745489716,111.403589200554,"2","1",-0.76781344526135,2.07153159566501,3.1589359698484,70,1.15492957746479,9.90196078431373
"81",80,17143001500,17143,2044,5.611537171605,0.000182466560003,170560,2.1402321388455,0,1,5,2.105588744609,2165703,3,213,459,5004,14062.394,0,5.73190096501298e-06,1.33087033716951e-06,4.09130353885254e-06,1.69679711564549e-05,186494,0.0328804143833046,2.33450942121462,5.0307034006456,54.844531191352,0.0393222308196271,2.79187838819352,6.01630131540294,65.5894810071379,"2","1",-0.76781344526135,2.07415638066885,3.14732639495475,70,1.15492957746479,9.90196078431372
"82",81,17115002602,17115,1985,0.0601765667216,0.006975259015115,45742,0.014718528171705,1,3,11,2.08980904554942,132902481,0,174,210,3626,74979.252,0,0,0,0,0,110768,0,3.11813881265347,3.76327098078868,64.9791456016178,0,0.0607662058977853,0.073338524359396,1.26631185393891,"1","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"83",82,17115000200,17115,2737,7.90562218295,3.7657107447e-05,45742,1.610299353776,0,0,6,2.53476832724447,1436436,0,174,210,3626,18217.806,0,0,0,0,0,110768,0,4.29941860465116,5.18895348837209,89.5959302325581,0,7.75216869115402,9.35606566173761,161.548067092669,"3","1",0,0,0,Inf,0.206896551724138,16.2666666666667
"84",83,17115002402,17115,5216,2.5876022425515,0.000357131678851,45742,0.3749444660894,0,0,11,2.01522322710065,12425331,0,174,210,3626,78966.132,0,0,0,0,0,110768,0,8.19355770619674,9.88877654196158,170.746208291203,0,1.7079073755902,2.06126752226403,35.591219217759,"2","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"85",84,17115003000,17115,3550,0.43205133808754,0.004975924291094,45742,0.023501515594186,0,4,16,2.01179319921109,235843577,0,174,210,3626,76902.151,0,0,0,0,0,110768,0,5.57652029466994,6.73028311425683,116.209555106168,0,0.0612405381012142,0.0739109942600861,1.27619650089082,"1","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"86",85,17115002500,17115,7131,1.38294080360082,0.003623199223918,45742,0.286246222306118,0,4,20,2.33329137395833,172429986,0,174,210,3626,86648.289,0,0,0,0,0,110768,0,11.201736963744,13.5193377148635,233.433897876643,0,0.168256690202927,0.203068419210429,3.50631470503341,"1","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"87",86,17115002200,17115,5553,0.69206273776696,0.003615127796705,45742,0.083616060672729,0,6,25,1.96550350834552,167365434,0,174,210,3626,75703.639,0,0,0,0,0,110768,0,8.72293442149357,10.5276794742164,181.777932254803,0,0.134988447803794,0.162917092176993,2.81303512492274,"1","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"88",87,17115002800,17115,4446,0.15631205839558,0.007153221805899,45742,0.014650418181652,0,6,28,2.24029079867349,338583011,0,174,210,3626,73368.872,0,0,0,0,0,110768,0,6.98400260002889,8.42896865520728,145.540192113246,0,0.0534243188417827,0.0644776261883584,1.11331367885232,"1","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"89",88,17115002904,17115,5349,2.61943409545433,0.000369587155664,45742,1.291593160709,0,0,7,2.42929548640275,10477680,0,174,210,3626,70197.16,0,0,0,0,0,110768,0,8.40248086089845,10.1409251769464,175.099974721941,0,2.07702711189185,2.50675685917982,43.2833351018382,"2","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"90",89,17115002700,17115,2371,0.05740452786565,0.008599547884495,45742,0.00328365824479,0,3,11,1.83998491588098,163586185,0,174,210,3626,67611.945,0,0,0,0,0,110768,0,3.72448721652463,4.49507077856421,77.614888776542,0,0.0589684385071929,0.071168805094888,1.2288480346384,"1","2",0,0,0,Inf,0.206896551724138,16.2666666666667
"91",90,17115001100,17115,3502,3.44384102680667,0.000278402223096,45742,0.691835641733667,0,0,4,1.83046810043827,6380771,0,174,210,3626,34819.514,0,0,0,0,0,110768,0,5.50111945688285,6.63928210313448,114.638270980789,0,2.23294322791503,2.69493148196641,46.53248358862,"2","1",0,0,0,Inf,0.206896551724138,16.2666666666667
"92",91,17055040400,17055,3994,0.23652190177022,0.002288304106208,0,0.026868322188392,0,4,27,2.21892513492166,108935753,0,12,14,1100,57796.362,0,0,0,0,0,39561,0,1.21149617047092,1.41341219888274,111.053815626501,0,0.0288039050092184,0.0336045558440881,2.64035795917835,"1","2",0,0,0,Inf,0.166666666666667,77.5714285714286
"93",92,17115002100,17115,1550,0.8490992814925,0.000520710388384,45742,1.320975410956,0,0,6,2.14554375767323,9853345,0,174,210,3626,22319.212,0,0,0,0,0,110768,0,2.434818720208,2.93857431749242,50.7393832153691,0,0.64000402760065,0.772418654000784,13.3370954257469,"1","1",0,0,0,Inf,0.206896551724138,16.2666666666667
"94",93,17143001600,17143,4054,8.35940699281333,7.3811266751e-05,170560,22.1294177638527,2,0,19,1.82278966391133,2077474,3,213,459,5004,43037.545,0,4.18917138031349e-05,9.72669270004745e-06,2.98958065803289e-05,0.000123930784395464,186494,0.0652138942807812,4.63018649393546,9.97772582495952,108.776775660343,0.0813025752366688,5.77248284180348,12.4392940112103,135.612695494763,"3","1",-0.76781344526135,2.07358395111867,3.14542367547325,70,1.15492957746479,9.90196078431373
"95",94,17115001801,17115,2249,3.992566218974,0.000336004944566,45742,0.0260350999911,0,0,3,2.27350744713895,6380618,0,174,210,3626,69486.588,0,0,0,0,0,110768,0,3.53284342048245,4.26377654196158,73.6212082912032,0,1.43404047367348,1.73073850270937,29.8840848134485,"2","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"96",95,17115000300,17115,3703,7.25228365821,5.1366669557e-05,45742,0.9074484625516,0,0,15,2.42107393632336,2424495,0,174,210,3626,29678.122,0,0,0,0,0,110768,0,5.81686046511628,7.0203488372093,121.218023255814,0,6.2139408844527,7.49958382606361,129.492814063365,"3","1",0,0,0,Inf,0.206896551724138,16.2666666666667
"97",96,17115002901,17115,3982,0.250883847054,0.00677387656131,45742,0.177672639049,0,2,12,2.20964626688267,64562722,0,174,210,3626,101465.882,0,0,0,0,0,110768,0,6.25512783475372,7.54929221435794,130.35111223458,0,0.250930886898048,0.302847622118334,5.2291689419099,"1","4",0,0,0,Inf,0.206896551724138,16.2666666666667
"98",97,17115002601,17115,4050,1.04492015701333,0.001016300071214,45742,0.021326548274113,0,1,10,2.15763507056959,27247240,0,174,210,3626,79689.402,0,0,0,0,0,110768,0,6.36194568828543,7.67821031344793,132.577098078868,0,0.604737923278073,0.729856114301123,12.6021822402661,"1","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"99",98,17115001500,17115,4104,4.42846105220967,0.000580636971787,45742,0.21220847988335,0,0,7,2.18891348550039,16516129,0,174,210,3626,74125.228,0,0,0,0,0,110768,0,6.4467716307959,7.78058645096057,134.344792719919,0,1.01095956103039,1.22012360814013,21.0674676338863,"2","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"100",99,17115002902,17115,4576,3.06406208632733,0.000147269942267,45742,0.468414664717883,0,0,2,2.40053819665152,8202280,0,174,210,3626,85328.694,0,0,0,0,0,110768,0,7.18821320236892,8.67542972699697,149.795753286148,0,2.26979232532119,2.73940453056006,47.300384894337,"2","3",0,0,0,Inf,0.206896551724138,16.2666666666667
"101",100,17163500500,17163,2685,8.24494359255,5.737179395e-05,1237055,0.430630696843867,0,1,11,8.04654935728256,1663642,3,1026,1736,8181,21376.189,0,1.6175684244e-05,1.80912046076463e-05,4.43382126432746e-05,7.90271500085517e-05,270056,0.0298271469621116,10.2008842610422,17.2599757087419,81.3386297656782,0.0464356578109166,15.8809949713335,26.8707673199171,126.63003885037,"3","1",0.118419742543926,1.45081594094264,0.78237112633224,341,0.692007797270955,3.71255760368664
"102",101,17163500900,17163,3813,5.96112163627,7.8179698347e-05,1237055,0.95374292799675,1,1,19,8.04654935728256,3023381,3,1026,1736,8181,6736.224,0,1.64326579859396e-05,1.83786091139468e-05,4.49744365998137e-05,8.01659490967327e-05,270056,0.0423578813283171,14.4863954142844,24.5110939953195,115.509942382321,0.0362861685776094,12.4098696535424,20.99759621691,98.9523817111408,"2","1",0.118419742543919,1.44710773927307,0.782478117737329,341,0.692007797270955,3.71255760368664
"103",102,17155954500,17155,2977,0.508023951867825,0.003340179512455,68623,0.307168332225323,0,5,16,2.13369946905189,122212032,0,1,1,107,74861.68,0,0,0,0,0,6006,0,0.495670995670996,0.495670995670996,53.0367965367965,0,0.0105045948240831,0.0105045948240831,1.12399164617689,"1","3",0,0,0,Inf,0,106
"104",103,17155954600,17155,3029,0.054687933878225,0.008631375440287,68623,0.018931172322203,0,9,34,2.02419098813375,292437277,0,1,1,107,75631.997,0,0,0,0,0,6006,0,0.504329004329004,0.504329004329004,53.9632034632035,0,0.004466640281335,0.004466640281335,0.477930510102845,"1","3",0,0,0,Inf,0,106
"105",104,17139976900,17139,4892,0.1540577498369,0.010562155309045,0,0.138615029545061,0,8,54,1.53460186688098,398219906,0,11,17,490,76555.686,0,0,0,0,0,14846,0,3.62468004849791,5.6017782567695,161.46302034218,0,0.0235747163418033,0.0364336525282415,1.05014645522579,"1","3",0,0,0,Inf,0.545454545454545,27.8235294117647
"106",105,17139977200,17139,4247,3.2999707602675,0.000176584568678,0,1.68220862369325,0,1,15,1.83186956481979,6722943,0,11,17,490,64307.577,0,0,0,0,0,14846,0,3.14677354169473,4.86319547352822,140.174457766402,0,1.21228805197208,1.87353608032049,54.0019223151201,"2","2",0,0,0,Inf,0.545454545454546,27.8235294117647
"107",106,17139977100,17139,3184,0.0935295324355,0.0079019060118,0,0.013197253183497,0,3,33,2.09901739758647,208631328,0,11,17,490,82088.83,0,0,0,0,0,14846,0,2.35915398087027,3.64596524316314,105.089586420585,0,0.0292871107567028,0.0452618984421771,1.3046076609804,"1","3",0,0,0,Inf,0.545454545454545,27.8235294117647
"108",107,17139977000,17139,2523,0.040065566591567,0.008984652663703,0,0.004269586639704,0,6,26,2.07229488662377,256560159,0,11,17,490,60160.531,0,0,0,0,0,14846,0,1.86939242893709,2.88906102653914,83.2729354708339,0,0.018871700149465,0.0291653547764459,0.84064846120344,"1","2",0,0,0,Inf,0.545454545454546,27.8235294117647
"109",108,17055040200,17055,3237,0.11647069720585,0.0036688113744,0,0.018118797705305,0,8,22,2.15346923758197,141046093,0,12,14,1100,63085.794,0,0,0,0,0,39561,0,0.981876090088724,1.14552210510351,90.005308258133,0,0.0180299859375034,0.0210349835937539,1.65274871093781,"1","2",0,0,0,Inf,0.166666666666666,77.5714285714286
"110",109,17055040800,17055,3428,0.092020764760667,0.00554309255004,0,0.004394823289647,0,7,23,2.18145125343332,158248055,0,12,14,1100,65035.202,0,0,0,0,0,39561,0,1.03981193599757,1.2131139253305,95.3160941331109,0,0.0170183002516759,0.0198546836269552,1.56001085640362,"1","2",0,0,0,Inf,0.166666666666667,77.5714285714286
"111",110,17055040300,17055,2774,0.677052636918,0.000447450049859,0,0.193830401765077,1,2,6,1.87409294763835,17276368,0,12,14,1100,49051.269,0,0,0,0,0,39561,0,0.841434746341093,0.981673870731276,77.1315184146002,0,0.126144337341242,0.147168393564782,11.5632309229472,"1","2",0,0,0,Inf,0.166666666666667,77.5714285714286
